name,email,phone,cpf,age
Student 559,student559@example.com,5526970141310,33820217908,25
Student 560,student560@example.com,5599991360534,12196233773,21
Student 561,student561@example.com,5577955282379,63013831251,20
Student 562,student562@example.com,5576922192589,85300847569,30
Student 563,student563@example.com,5591959521176,12411128436,19
Student 564,student564@example.com,5519994726417,06978701467,24
Student 565,student565@example.com,5515911552209,89084035666,24
Student 566,student566@example.com,5597935833844,27134430758,25
Student 567,student567@example.com,5550980325605,41566667437,24
Student 568,student568@example.com,5592978091425,44989631218,25
Student 569,student569@example.com,5523980331314,33928136216,27
Student 570,student570@example.com,5575948123321,26548975324,28
Student 571,student571@example.com,5528969357574,64054412297,24
Student 572,student572@example.com,5589969931123,66126588355,23
Student 573,student573@example.com,5580985975381,54378714817,21
Student 574,student574@example.com,5583932421136,24137105316,25
Student 575,student575@example.com,5562959326647,82880283655,19
Student 576,student576@example.com,5592934799974,22008664023,26
Student 577,student577@example.com,5591988066178,22800938390,27
Student 578,student578@example.com,5535982901351,16527198906,21
Student 579,student579@example.com,5564960869262,21122338317,26
Student 580,student580@example.com,5582936467673,86440895362,19
Student 581,student581@example.com,5568923655162,51689363266,20
Student 582,student582@example.com,5573965227992,52072066131,29
Student 583,student583@example.com,5595967557064,70698138058,21
Student 584,student584@example.com,5546964412036,43629806791,25
Student 585,student585@example.com,5518948387644,55363057514,23
Student 586,student586@example.com,5523961107265,16779518506,19
Student 587,student587@example.com,5596938736994,80015202003,30
Student 588,student588@example.com,5513957064628,55124166690,26
Student 589,student589@example.com,5512958168553,91191963934,25
Student 590,student590@example.com,5551994136745,31263330878,29
Student 591,student591@example.com,5557918720766,14974783084,21
Student 592,student592@example.com,5568943076795,08775793776,30
Student 593,student593@example.com,5583999156307,76663486659,21
Student 594,student594@example.com,5578985258075,50861321260,26
Student 595,student595@example.com,5562959223071,75870833086,29
Student 596,student596@example.com,5561949426827,30192952706,20
Student 597,student597@example.com,5594944268823,49878308332,23
Student 598,student598@example.com,5549950415722,59123364840,25
Student 599,student599@example.com,5527980356358,10273932500,24
Student 600,student600@example.com,5594928297386,92445653584,22
Student 601,student601@example.com,5572940786081,78052506263,27
Student 602,student602@example.com,5587966376749,22066489115,28
Student 603,student603@example.com,5554951435536,23453318951,20
Student 604,student604@example.com,5565914973954,09339488326,23
Student 605,student605@example.com,5538991690062,38988604342,18
Student 606,student606@example.com,5530921434063,65274093701,22
Student 607,student607@example.com,5582921862619,54280152500,19
Student 608,student608@example.com,5579924535239,67512063725,30
Student 609,student609@example.com,5524922097338,62490068180,23
Student 610,student610@example.com,5534925391386,66605717791,19
Student 611,student611@example.com,5541951991341,86801674285,19
Student 612,student612@example.com,5575966847602,06143818517,30
Student 613,student613@example.com,5526974570768,93037515406,21
Student 614,student614@example.com,5527988140901,58348151460,26
Student 615,student615@example.com,5529989241893,01226656277,28
Student 616,student616@example.com,5575985863318,37035869077,24
Student 617,student617@example.com,5560969980148,35656225127,23
Student 618,student618@example.com,5517924683169,59168070233,22
Student 619,student619@example.com,5572920393133,22076873333,19
Student 620,student620@example.com,5574925375200,31543659403,19
Student 621,student621@example.com,5549942283960,39806327683,21
Student 622,student622@example.com,5518922026167,94547336210,22
Student 623,student623@example.com,5570945578831,40867742755,26
Student 624,student624@example.com,5539951131373,13844175407,23
Student 625,student625@example.com,5577930264514,38650290604,22
Student 626,student626@example.com,5529994594652,97978630692,24
Student 627,student627@example.com,5596970885991,47767662489,25
Student 628,student628@example.com,5596964955260,08073932407,25
Student 629,student629@example.com,5578985980502,36538316018,22
Student 630,student630@example.com,5596985533367,53182005324,23
Student 631,student631@example.com,5537912739473,84231389845,19
Student 632,student632@example.com,5511923319270,79404918300,28
Student 633,student633@example.com,5525915828976,51219772127,18
Student 634,student634@example.com,5558988663054,14002881261,22
Student 635,student635@example.com,5533991146598,47873642194,23
Student 636,student636@example.com,5575979893046,01788735439,22
Student 637,student637@example.com,5529993785630,54602917127,19
Student 638,student638@example.com,5546970103311,30523686641,19
Student 639,student639@example.com,5524914914805,15232839390,24
Student 640,student640@example.com,5515971767390,39236702309,24
Student 641,student641@example.com,5584920902717,46203369390,30
Student 642,student642@example.com,5576957592756,43292091527,28
Student 643,student643@example.com,5557964466303,23235460748,29
Student 644,student644@example.com,5525924153189,58916025044,18
Student 645,student645@example.com,5585933589253,69497062435,24
Student 646,student646@example.com,5531930919406,98737786083,22
Student 647,student647@example.com,5563969486601,18285937020,20
Student 648,student648@example.com,5565971135252,77141566511,26
Student 649,student649@example.com,5561994398283,86103555604,30
Student 650,student650@example.com,5526919713088,27226945576,26
Student 651,student651@example.com,5514923608064,56207749103,18
Student 652,student652@example.com,5560991504028,00271868228,19
Student 653,student653@example.com,5584979053533,78591699084,21
Student 654,student654@example.com,5519980314154,53491088755,22
Student 655,student655@example.com,5539984782658,22676430572,30
Student 656,student656@example.com,5511955673512,41558520120,28
Student 657,student657@example.com,5548920246144,99250714297,22
Student 658,student658@example.com,5584940943154,80544399200,26
Student 659,student659@example.com,5558940142951,04514246700,30
Student 660,student660@example.com,5551922280268,69602911000,26
Student 661,student661@example.com,5530937781905,82219053482,27
Student 662,student662@example.com,5533994666882,84057341552,30
Student 663,student663@example.com,5549940226405,25806519341,30
Student 664,student664@example.com,5589931415954,35996057182,28
Student 665,student665@example.com,5570920062962,62990344756,19
Student 666,student666@example.com,5556929755729,52403593265,21
Student 667,student667@example.com,5563987222188,82072783151,28
Student 668,student668@example.com,5548953849145,77938186104,19
Student 669,student669@example.com,5566947007755,00005125596,25
Student 670,student670@example.com,5529934845024,87952651471,20
Student 671,student671@example.com,5561951925583,81834614414,19
Student 672,student672@example.com,5581993897176,74937047400,24
Student 673,student673@example.com,5581941012637,79938563023,18
Student 674,student674@example.com,5562910274152,03082743269,23
Student 675,student675@example.com,5519911315638,95023848221,25
Student 676,student676@example.com,5532939611453,96097466404,30
Student 677,student677@example.com,5592979925106,15983678540,21
Student 678,student678@example.com,5528981966061,95555302894,24
Student 679,student679@example.com,5550989846361,76557142585,27
Student 680,student680@example.com,5524995047488,72507621680,22
Student 681,student681@example.com,5534957304133,62155687249,20
Student 682,student682@example.com,5536994928981,00527746355,25
Student 683,student683@example.com,5557926363753,57845877735,27
Student 684,student684@example.com,5521935211337,97418359497,25
Student 685,student685@example.com,5548939940271,79714400309,20
Student 686,student686@example.com,5598924697097,99113621165,22
Student 687,student687@example.com,5599948621566,04398214798,18
Student 688,student688@example.com,5538923777339,49292355880,27
Student 689,student689@example.com,5551927658486,18866588032,30
Student 690,student690@example.com,5517954826557,54894557487,20
Student 691,student691@example.com,5569990949710,43713042578,19
Student 692,student692@example.com,5541961844050,86170055804,25
Student 693,student693@example.com,5585932643646,14537578483,21
Student 694,student694@example.com,5540929477150,86897873560,18
Student 695,student695@example.com,5583954627172,65576683404,22
Student 696,student696@example.com,5595988986967,05228289496,21
Student 697,student697@example.com,5587916154685,67391651656,23
Student 698,student698@example.com,5559936834198,59180815421,23
Student 699,student699@example.com,5595924130183,22987177291,20
Student 700,student700@example.com,5552992608387,17292753892,22
Student 701,student701@example.com,5569999104415,64727206145,23
Student 702,student702@example.com,5548913232814,70298848767,20
Student 703,student703@example.com,5515965320574,57518373203,23
Student 704,student704@example.com,5518971308898,57745886023,28
Student 705,student705@example.com,5570962237480,39684063202,28
Student 706,student706@example.com,5586933863503,30515914835,24
Student 707,student707@example.com,5550942702267,78718427650,28
